properties scope

frequencies scope

Timestamp (Absolute),19:02:13 28/11/2024,19:02:13 28/11/2024,19:02:14 28/11/2024,19:02:14 28/11/2024,19:02:15 28/11/2024,19:02:15 28/11/2024,19:02:16 28/11/2024,19:02:16 28/11/2024,19:02:17 28/11/2024,19:02:17 28/11/2024,19:02:18 28/11/2024,19:02:18 28/11/2024,19:02:19 28/11/2024,19:02:19 28/11/2024,19:02:20 28/11/2024,19:02:20 28/11/2024,19:02:21 28/11/2024,19:02:21 28/11/2024,19:02:22 28/11/2024,19:02:22 28/11/2024,19:02:23 28/11/2024,19:02:23 28/11/2024,19:02:24 28/11/2024,19:02:24 28/11/2024,19:02:25 28/11/2024,19:02:25 28/11/2024,19:02:26 28/11/2024,19:02:26 28/11/2024,19:02:27 28/11/2024,19:02:27 28/11/2024,19:02:28 28/11/2024,19:02:28 28/11/2024,19:02:29 28/11/2024,19:02:29 28/11/2024,19:02:30 28/11/2024,19:02:30 28/11/2024,19:02:31 28/11/2024,19:02:31 28/11/2024,19:02:32 28/11/2024,19:02:32 28/11/2024,19:02:33 28/11/2024,19:02:33 28/11/2024,19:02:34 28/11/2024,19:02:34 28/11/2024,19:02:35 28/11/2024,19:02:35 28/11/2024,19:02:36 28/11/2024,19:02:36 28/11/2024,19:02:37 28/11/2024,19:02:37 28/11/2024,19:02:38 28/11/2024,19:02:38 28/11/2024,19:02:39 28/11/2024,19:02:39 28/11/2024,19:02:40 28/11/2024,19:02:40 28/11/2024,19:02:41 28/11/2024,19:02:41 28/11/2024,19:02:42 28/11/2024,19:02:42 28/11/2024,19:02:43 28/11/2024,19:02:43 28/11/2024,19:02:44 28/11/2024,19:02:44 28/11/2024,19:02:45 28/11/2024,19:02:45 28/11/2024,19:02:46 28/11/2024,19:02:46 28/11/2024,19:02:47 28/11/2024,19:02:47 28/11/2024,19:02:48 28/11/2024,19:02:48 28/11/2024,19:02:49 28/11/2024,19:02:49 28/11/2024,19:02:50 28/11/2024,19:02:50 28/11/2024,19:02:51 28/11/2024,19:02:51 28/11/2024,19:02:52 28/11/2024,19:02:52 28/11/2024,19:02:53 28/11/2024,19:02:53 28/11/2024,19:02:54 28/11/2024,19:02:54 28/11/2024,19:02:55 28/11/2024,19:02:55 28/11/2024,19:02:56 28/11/2024,19:02:56 28/11/2024,19:02:57 28/11/2024,19:02:57 28/11/2024,19:02:58 28/11/2024,19:02:58 28/11/2024,19:02:59 28/11/2024,19:02:59 28/11/2024,19:03:00 28/11/2024,19:03:00 28/11/2024
393796446.70050764,5.636864531e-14,1.011793437e-13,6.745293549e-14,6.429883808e-14,1.130478557e-13,9.775277374e-14,1.153962703e-13,7.534118916e-14,7.651146214e-14,1.60720573e-13,7.223706144e-14,7.228860171e-14,1.141426142e-13,5.836485733e-14,8.618666252e-14,5.776568423e-14,7.825470111e-14,1.839793084e-13,8.824857527e-14,1.42722917e-13,7.454940007e-14,8.590007248e-14,6.454963618e-14,4.523264305e-14,8.508037722e-14,4.394312417e-14,6.93475119e-14,5.544136615e-14,4.844248801e-14,5.217368083e-14,1.300507479e-13,1.562308461e-13,7.929340371e-14,8.036396213e-14,8.76198568e-14,5.591889666e-14,1.066760722e-13,1.15627197e-13,4.355118125e-14,6.590075359e-14,8.438790638e-14,7.975526059e-14,8.123976842e-14,4.485472171e-14,3.653050195e-14,4.584172867e-14,4.075311665e-14,6.241103475e-14,1.219285325e-13,8.200661332e-14,4.263161159e-14,1.4835625e-13,4.931825024e-14,5.180807197e-14,6.855690103e-14,4.881992489e-14,5.928351695e-14,5.269188974e-14,9.04689357e-14,5.935427381e-14,6.916610841e-14,6.398873367e-14,5.322646509e-14,1.073568154e-13,9.254302448e-14,4.866040853e-14,1.087732016e-13,6.037509806e-14,7.217249758e-14,6.692650476e-14,4.524448439e-14,6.462225074e-14,1.028130729e-13,6.39383933e-14,5.226403938e-14,6.737441784e-14,1.279212661e-13,5.158004176e-14,2.500957918e-13,9.380614584e-14,3.727267251e-14,1.21900476e-13,3.34007646e-14,6.971101266e-14,1.578557835e-13,1.120903374e-13,1.332154031e-13,1.075465231e-13,5.83210928e-14,7.041305676e-14,1.026398286e-13,1.625766029e-13,7.839918057e-14,7.824177975e-14,8.043698432e-14,2.310249607e-13
393797461.92893404,5.445429058e-14,1.049407621e-13,6.585307359e-14,6.224515171e-14,1.137962445e-13,9.905028122e-14,1.095413899e-13,7.288178799e-14,7.554847601e-14,1.729070914e-13,7.226879371e-14,7.882785109e-14,1.088810272e-13,6.212585803e-14,9.562321791e-14,5.696373399e-14,7.84297618e-14,1.808034554e-13,8.608739677e-14,1.490029563e-13,7.443790272e-14,8.769130698e-14,6.55345523e-14,4.486859226e-14,8.384264407e-14,4.165865079e-14,6.774768666e-14,6.121840625e-14,4.561070367e-14,5.125630727e-14,1.260585202e-13,1.598684695e-13,8.063491497e-14,7.822281396e-14,8.442378979e-14,5.51110142e-14,1.072133888e-13,1.196588835e-13,4.45959114e-14,6.53912613e-14,8.735305057e-14,7.767780342e-14,7.748672308e-14,4.442279663e-14,3.852834326e-14,4.454016597e-14,4.299986599e-14,6.256230103e-14,1.207018335e-13,7.724100225e-14,4.639262799e-14,1.377511732e-13,4.952001085e-14,5.024231489e-14,7.19303596e-14,4.763756166e-14,6.232634091e-14,5.408191522e-14,9.132835208e-14,5.548014318e-14,7.348397267e-14,6.180766371e-14,4.912853013e-14,1.081277268e-13,9.564237006e-14,4.685662745e-14,1.122073646e-13,5.933196431e-14,7.134529301e-14,5.995338667e-14,4.608379954e-14,6.504388629e-14,9.713105217e-14,6.855268589e-14,4.740739588e-14,7.352826447e-14,1.280381757e-13,5.307725414e-14,2.33236398e-13,9.362455586e-14,3.910872992e-14,1.136236536e-13,3.210438324e-14,6.736648827e-14,1.452809119e-13,1.087653674e-13,1.356125258e-13,9.767604256e-14,6.192667276e-14,7.183741694e-14,1.042817506e-13,1.739808322e-13,7.843541099e-14,8.223252773e-14,7.939989832e-14,2.323081537e-13
393798477.15736043,5.253605507e-14,1.082600139e-13,6.596051801e-14,5.995275474e-14,1.140468068e-13,9.902244434e-14,1.067079352e-13,7.026675179e-14,7.44975566e-14,1.894161444e-13,7.363413045e-14,8.488152457e-14,1.038298739e-13,6.531571723e-14,1.046583455e-13,5.540748281e-14,7.786060052e-14,1.764574564e-13,8.313045008e-14,1.541848445e-13,7.369365804e-14,8.88852403e-14,6.629485077e-14,4.41860352e-14,8.225853474e-14,3.893632152e-14,6.583734214e-14,6.849586707e-14,4.252031729e-14,4.979173821e-14,1.217042617e-13,1.628218356e-13,8.156237589e-14,7.536528151e-14,8.089740121e-14,5.49816274e-14,1.069943789e-13,1.228107688e-13,4.540588257e-14,6.874250308e-14,8.958187615e-14,7.491568483e-14,7.361007426e-14,4.369448609e-14,4.039700631e-14,4.413018192e-14,4.480479173e-14,6.256625775e-14,1.183169253e-13,7.573584105e-14,5.015968111e-14,1.264319961e-13,4.928793591e-14,4.827105921e-14,7.494898876e-14,4.628159581e-14,6.504605736e-14,5.699957034e-14,9.218799667e-14,5.152760388e-14,7.847965407e-14,6.177933094e-14,4.522239365e-14,1.0893077e-13,9.846700091e-14,4.479054747e-14,1.146732114e-13,6.255416857e-14,7.005401716e-14,5.713681743e-14,4.676181479e-14,6.455984267e-14,9.08240442e-14,7.547750496e-14,4.269216759e-14,7.952916601e-14,1.27364269e-13,5.451976247e-14,2.158595638e-13,9.352362367e-14,4.057759334e-14,1.042253417e-13,3.112684269e-14,6.466267794e-14,1.358547887e-13,1.034867978e-13,1.364436435e-13,8.77973576e-14,6.507428782e-14,7.272933133e-14,1.055974454e-13,1.850054185e-13,7.829430324e-14,8.603780677e-14,7.794325966e-14,2.322836687e-13
393799492.38578683,5.069322852e-14,1.111057907e-13,7.255552203e-14,5.92225192e-14,1.137802528e-13,9.763744227e-14,1.117745411e-13,7.124997708e-14,7.332355791e-14,2.054073439e-13,7.539308994e-14,9.025859865e-14,9.900644169e-14,6.789470998e-14,1.130196588e-13,5.317674384e-14,7.653135744e-14,1.710526799e-13,7.948056127e-14,1.58292318e-13,7.232848813e-14,8.949819365e-14,6.681232229e-14,4.32427282e-14,8.084994867e-14,3.585780823e-14,6.367408422e-14,7.536130971e-14,3.906169626e-14,4.785951153e-14,1.170360625e-13,1.650665204e-13,8.205186181e-14,7.18507953e-14,8.457104163e-14,5.586136082e-14,1.060549652e-13,1.249359193e-13,4.541976397e-14,7.246788206e-14,9.104657453e-14,7.152060052e-14,7.05534689e-14,4.264779141e-14,4.20704988e-14,4.554712811e-14,4.611036106e-14,6.243307618e-14,1.148264158e-13,8.170808173e-14,5.386194641e-14,1.145638761e-13,4.863417222e-14,4.811173034e-14,7.753547061e-14,4.577911782e-14,6.741088224e-14,5.945508377e-14,9.307976661e-14,4.752246465e-14,8.404851204e-14,6.250374894e-14,4.254886106e-14,1.09778148e-13,1.010173699e-13,4.247835838e-14,1.161259284e-13,6.547586398e-14,6.828645448e-14,5.54438985e-14,4.726826941e-14,6.323221795e-14,8.403640555e-14,8.253123561e-14,4.120303424e-14,8.523895614e-14,1.258430112e-13,5.59321599e-14,1.984593245e-13,9.464155082e-14,4.157442908e-14,9.898348587e-14,3.186328572e-14,6.617593303e-14,1.322310093e-13,9.639264208e-14,1.356771028e-13,7.809237706e-14,6.762877654e-14,7.304418754e-14,1.065620058e-13,1.954406337e-13,8.497671275e-14,8.957306378e-14,7.613135651e-14,2.30919464e-13
393800507.61421317,4.93181636e-14,1.13458101e-13,7.879600724e-14,5.99247459e-14,1.129882929e-13,9.493862382e-14,1.163791669e-13,7.199028034e-14,7.199028034e-14,2.206036384e-13,7.640803625e-14,9.475966902e-14,9.440575594e-14,6.984094506e-14,1.204628882e-13,5.338566066e-14,7.444574918e-14,1.64692294e-13,7.525785205e-14,1.613809148e-13,7.036631484e-14,8.957778459e-14,6.707504522e-14,4.210850396e-14,7.946883354e-14,3.414041043e-14,6.130191761e-14,8.16139742e-14,3.651253755e-14,4.555112899e-14,1.120966387e-13,1.665631707e-13,8.208357945e-14,6.788683842e-14,8.868621907e-14,5.675297699e-14,1.044511604e-13,1.259190831e-13,4.463760941e-14,7.581890831e-14,9.173113871e-14,6.757248608e-14,7.26029529e-14,4.127649574e-14,4.349536635e-14,5.015783069e-14,4.6870376e-14,6.217498979e-14,1.103150034e-13,8.687740903e-14,5.741926344e-14,1.023571307e-13,4.759715824e-14,4.831347752e-14,7.960968057e-14,4.605563514e-14,6.939223612e-14,6.141024276e-14,9.401996004e-14,4.348512865e-14,9.004495411e-14,6.31536207e-14,4.011963134e-14,1.106737166e-13,1.032975369e-13,3.993399631e-14,1.165170459e-13,6.797574458e-14,6.60630311e-14,5.334956589e-14,5.125126507e-14,6.113780106e-14,7.694238053e-14,8.961351339e-14,4.043435207e-14,9.052537336e-14,1.234456178e-13,5.733237903e-14,1.815109127e-13,9.796646179e-14,4.200610155e-14,9.619522924e-14,3.500480438e-14,7.11194223e-14,1.279010425e-13,8.770871638e-14,1.33344647e-13,6.872620211e-14,6.948091668e-14,7.276166332e-14,1.071508764e-13,2.050777954e-13,9.268831645e-14,9.274874556e-14,7.945236179e-14,2.281833735e-13
393801522.84263957,4.777198407e-14,1.153443856e-13,8.454311532e-14,6.017370302e-14,1.116705198e-13,9.103441955e-14,1.204785492e-13,7.242003054e-14,7.045784929e-14,2.347326087e-13,7.66826231e-14,9.82144283e-14,9.002360168e-14,7.117041521e-14,1.267709411e-13,5.603237435e-14,7.163200654e-14,1.575205942e-13,7.057727009e-14,1.635379198e-13,6.785107013e-14,8.917207689e-14,6.706679742e-14,4.08467236e-14,7.811158567e-14,3.302003018e-14,5.877271051e-14,8.709807267e-14,3.460013225e-14,4.297011381e-14,1.069184698e-13,1.673109924e-13,8.164580942e-14,6.855148161e-14,9.279763888e-14,5.763431719e-14,1.022579214e-13,1.256764328e-13,4.309348539e-14,7.874038062e-14,9.16357892e-14,6.317048644e-14,7.390861575e-14,4.091236198e-14,4.461785286e-14,5.502742919e-14,5.009231676e-14,6.180158356e-14,1.048792063e-13,9.101762917e-14,6.075642678e-14,9.546879703e-14,4.621700392e-14,4.876335374e-14,8.111085502e-14,4.567228184e-14,7.097401856e-14,6.283468799e-14,9.50370761e-14,3.944773152e-14,9.627993017e-14,6.373059776e-14,3.763791961e-14,1.116263891e-13,1.053149265e-13,3.750070732e-14,1.158309086e-13,6.994494244e-14,6.34037388e-14,5.092234756e-14,5.693312078e-14,5.837552157e-14,6.969484934e-14,9.662660944e-14,4.03354541e-14,9.525085133e-14,1.201528397e-13,5.874886507e-14,1.654503166e-13,1.002948623e-13,4.180035423e-14,9.29990246e-14,3.772669075e-14,7.581251528e-14,1.301083337e-13,8.996036493e-14,1.295110953e-13,5.984247989e-14,7.052608268e-14,7.18737715e-14,1.07336826e-13,2.137370253e-13,1.005291175e-13,9.548489885e-14,8.413744484e-14,2.240838004e-13
393802538.07106596,5.019573399e-14,1.168047845e-13,8.966532185e-14,6.000438424e-14,1.098439298e-13,8.60913289e-14,1.240606446e-13,7.248366981e-14,6.870652536e-14,2.474917867e-13,7.624097042e-14,1.004673255e-13,8.833605506e-14,7.190281786e-14,1.317778839e-13,5.835870576e-14,6.843596946e-14,1.496877144e-13,6.557439825e-14,1.64875246e-13,6.483215629e-14,8.835188513e-14,6.677641629e-14,3.952333994e-14,7.676214373e-14,3.154243841e-14,5.915659573e-14,9.171115864e-14,3.387777318e-14,4.022591397e-14,1.015336754e-13,1.673027628e-13,8.075427591e-14,6.920828398e-14,9.68931399e-14,5.848021656e-14,9.955163586e-14,1.241639918e-13,4.085662723e-14,8.118812144e-14,9.077953965e-14,5.84223032e-14,7.438613679e-14,4.04825407e-14,4.539583316e-14,6.013185676e-14,5.364230687e-14,6.131742709e-14,9.864065302e-14,9.618694912e-14,6.379523007e-14,1.000608014e-13,4.455644395e-14,5.046230353e-14,8.19783817e-14,4.467353856e-14,7.214828517e-14,6.371839554e-14,9.614268791e-14,4.05332077e-14,1.025266558e-13,6.423696803e-14,4.038792358e-14,1.126230669e-13,1.070865192e-13,4.011145655e-14,1.140556225e-13,7.129279712e-14,6.035282895e-14,4.823681242e-14,6.215063742e-14,5.505459975e-14,6.245347967e-14,1.034708007e-13,3.986334428e-14,9.928616428e-14,1.1597262e-13,6.020764522e-14,1.506484899e-13,1.015095986e-13,4.091049335e-14,8.939558497e-14,3.991379725e-14,8.017472438e-14,1.311817386e-13,9.406853196e-14,1.243215765e-13,5.17656773e-14,7.070360018e-14,7.040105918e-14,1.070865192e-13,2.212432325e-13,1.083090925e-13,9.769217342e-14,8.806381912e-14,2.186521354e-13
393803553.29949236,5.41975678e-14,1.179031949e-13,9.405118197e-14,5.946709636e-14,1.075397218e-13,8.034024772e-14,1.271451875e-13,7.213358422e-14,6.678040489e-14,2.586206918e-13,7.512655201e-14,1.01394644e-13,9.272235388e-14,7.20778492e-14,1.353835372e-13,6.030111151e-14,7.568370432e-14,1.430251107e-13,6.432866535e-14,1.655043867e-13,6.136764439e-14,9.098677492e-14,6.619918781e-14,4.027555223e-14,7.538117078e-14,2.974953793e-14,6.210992585e-14,9.539235044e-14,3.335831002e-14,4.027555223e-14,1.036268775e-13,1.665631707e-13,7.941691725e-14,7.093151459e-14,1.00932934e-13,5.926414909e-14,9.642346619e-14,1.21373746e-13,3.939413044e-14,8.312636112e-14,8.919557772e-14,5.576781987e-14,7.397642212e-14,3.966662888e-14,4.579987132e-14,6.544297549e-14,5.681442532e-14,6.073230995e-14,9.174387021e-14,1.023125465e-13,6.646662197e-14,1.040318059e-13,4.267807015e-14,5.197151547e-14,8.216004047e-14,4.331160813e-14,7.291085747e-14,6.406341821e-14,9.734115808e-14,4.216957626e-14,1.085191639e-13,6.466665389e-14,4.488530566e-14,1.136599878e-13,1.086280735e-13,4.257308598e-14,1.112024484e-13,7.194249141e-14,5.696323364e-14,4.536968323e-14,6.671263104e-14,5.128945404e-14,6.045384806e-14,1.100281742e-13,3.906025524e-14,1.02518371e-13,1.109283158e-13,6.172704173e-14,1.373961452e-13,1.015297514e-13,3.93246408e-14,8.539663046e-14,4.147551125e-14,8.412532554e-14,1.306529995e-13,9.738545778e-14,1.179578885e-13,5.208256353e-14,6.996915293e-14,6.838321159e-14,1.063843132e-13,2.274330027e-13,1.158068999e-13,9.930639897e-14,9.112273996e-14,2.119292731e-13
393804568.52791876,5.789694385e-14,1.187112512e-13,9.759731416e-14,5.861145233e-14,1.047893334e-13,7.405599846e-14,1.297800711e-13,7.134942918e-14,6.740129066e-14,2.678696955e-13,7.341094307e-14,1.00924778e-13,9.61845835e-14,7.175140065e-14,1.375168824e-13,6.180147499e-14,8.255298628e-14,1.497113828e-13,6.555067203e-14,1.655602196e-13,5.753093446e-14,9.431789862e-14,6.533178313e-14,4.214032454e-14,8.14707261e-14,2.835247279e-14,6.492584379e-14,9.812681884e-14,3.269563271e-14,4.294023134e-14,1.082398563e-13,1.651222056e-13,7.76696163e-14,7.182706936e-14,1.048769954e-13,5.995275474e-14,9.295688354e-14,1.173543538e-13,4.2172021e-14,8.454697692e-14,8.691923709e-14,5.750708771e-14,7.265883868e-14,3.847463961e-14,4.58038944e-14,7.093550215e-14,5.951893497e-14,6.004814604e-14,8.433129502e-14,1.079783382e-13,6.871038783e-14,1.072642541e-13,4.515769339e-14,5.325265285e-14,8.162329404e-14,4.565816283e-14,7.327025e-14,6.388607235e-14,9.862436555e-14,4.379177181e-14,1.139911231e-13,6.500984431e-14,4.932838805e-14,1.147211666e-13,1.099557142e-13,4.484503063e-14,1.073085454e-13,7.184978552e-14,5.569400002e-14,4.239143686e-14,7.046960896e-14,4.71955843e-14,6.311713065e-14,1.161740829e-13,3.798091557e-14,1.048548888e-13,1.050809639e-13,6.332492834e-14,1.258792723e-13,1.003191797e-13,3.896355452e-14,8.10219899e-14,4.234514154e-14,8.759554007e-14,1.285301382e-13,9.984289593e-14,1.164806169e-13,5.182427481e-14,6.831873164e-14,6.587135456e-14,1.052098932e-13,2.322110453e-13,1.228001977e-13,1.002546987e-13,9.3229013e-14,2.040037798e-13
393805583.75634515,6.120829791e-14,1.192966128e-13,1.002363839e-13,5.982334979e-14,1.016453949e-13,6.754068014e-14,1.320323146e-13,7.011951899e-14,6.984511671e-14,2.750018607e-13,7.218936233e-14,9.903044664e-14,9.862453881e-14,7.098736083e-14,1.38185749e-13,6.281415996e-14,8.873390607e-14,1.54057592e-13,6.621919345e-14,1.651535367e-13,5.340160638e-14,9.642346619e-14,6.417944173e-14,4.338791437e-14,8.775880693e-14,3.040021023e-14,6.755658124e-14,9.993396865e-14,3.449865186e-14,4.541768947e-14,1.119573033e-13,1.630210373e-13,7.555245767e-14,7.1858874e-14,1.086540296e-13,6.050994835e-14,8.92394625e-14,1.121841071e-13,4.458400484e-14,8.543864614e-14,8.400983644e-14,5.834681458e-14,7.043804798e-14,3.693639695e-14,4.539583316e-14,7.657116356e-14,6.168216474e-14,5.926529433e-14,7.655905816e-14,1.13090959e-13,7.125248047e-14,1.138336337e-13,4.898116882e-14,5.4271597e-14,8.034815175e-14,4.796640774e-14,7.324592666e-14,6.321000543e-14,9.998419065e-14,4.540588257e-14,1.186641296e-13,6.525596385e-14,5.364023374e-14,1.157906257e-13,1.1109369e-13,4.688486986e-14,1.024218842e-13,7.098611378e-14,5.504637948e-14,3.937710969e-14,7.329432389e-14,4.288791168e-14,6.527820728e-14,1.217913102e-13,3.668548996e-14,1.06210835e-13,9.850731355e-14,6.500573306e-14,1.161902069e-13,9.787357136e-14,4.124547236e-14,7.630086289e-14,4.248828441e-14,9.054143671e-14,1.248863269e-13,1.013966034e-13,1.152945495e-13,5.256467332e-14,6.578254277e-14,6.294373128e-14,1.035473545e-13,2.35471072e-13,1.290874715e-13,1.004886836e-13,9.433480065e-14,1.949728826e-13
393806598.98477155,6.40580164e-14,1.197185977e-13,1.019039264e-13,6.215162007e-14,9.815854237e-14,6.695543372e-14,1.339908664e-13,7.097913072e-14,7.228072865e-14,2.798421617e-13,7.805945901e-14,9.573482468e-14,9.998173165e-14,6.984094506e-14,1.37437184e-13,6.330779893e-14,9.394384843e-14,1.558405093e-13,6.629881061e-14,1.644136251e-13,4.906341251e-14,9.719147516e-14,6.275460045e-14,4.399286674e-14,9.390391863e-14,3.396525278e-14,6.996030345e-14,1.008691218e-13,3.599311901e-14,4.761681194e-14,1.147155238e-13,1.603060641e-13,7.310465086e-14,7.101904318e-14,1.121923846e-13,6.090175696e-14,8.533904256e-14,1.059793502e-13,4.659780703e-14,8.581289453e-14,8.052732975e-14,5.825729851e-14,6.736151796e-14,3.510549176e-14,4.457789612e-14,8.231404388e-14,6.323821667e-14,5.838157235e-14,6.858099249e-14,1.1758672e-13,7.4581493e-14,1.210205269e-13,5.265136161e-14,5.499611751e-14,7.856062421e-14,5.02281949e-14,7.286655356e-14,6.207414789e-14,1.01388588e-13,4.702204179e-14,1.222755944e-13,6.53868962e-14,5.774001577e-14,1.168400833e-13,1.120539144e-13,4.866040853e-14,9.662270534e-14,6.936798154e-14,5.397504252e-14,3.736550496e-14,7.511441108e-14,3.868304023e-14,6.685799537e-14,1.267508994e-13,3.524489755e-14,1.065376724e-13,9.130829934e-14,6.676105066e-14,1.083212705e-13,9.424204249e-14,4.366057153e-14,7.127263595e-14,4.189518901e-14,9.291818939e-14,1.19858538e-13,1.020303915e-13,1.125866687e-13,5.284113129e-14,6.242726351e-14,6.177130026e-14,1.073894477e-13,2.371748664e-13,1.344584512e-13,9.997224747e-14,9.441537548e-14,1.849891689e-13
393807614.21319795,6.639438427e-14,1.200365928e-13,1.025727749e-13,6.513856634e-14,9.438154557e-14,7.366181774e-14,1.357655589e-13,7.593434173e-14,7.473638798e-14,2.822455713e-13,8.393843669e-14,9.112594158e-14,1.002441321e-13,6.837636446e-14,1.353835372e-13,6.326021685e-14,9.794391916e-14,1.549336934e-13,6.579340652e-14,1.634345272e-13,4.459982873e-14,9.657060911e-14,6.107511e-14,4.395115332e-14,9.987429699e-14,3.758902277e-14,7.210165798e-14,1.010042387e-13,3.713326899e-14,4.943960727e-14,1.164703861e-13,1.570271439e-13,7.096342135e-14,6.933143286e-14,1.154120836e-13,6.275658486e-14,8.133515906e-14,1.030065129e-13,4.820377545e-14,8.568154086e-14,7.65353909e-14,5.724240809e-14,6.35069638e-14,3.304800157e-14,4.335804604e-14,8.812494865e-14,6.413976736e-14,5.739707626e-14,6.056078101e-14,1.214080795e-13,7.728525045e-14,1.275053064e-13,5.612596465e-14,5.539142467e-14,7.979534175e-14,5.243960646e-14,7.215639732e-14,6.052238671e-14,1.028051262e-13,4.864835687e-14,1.245878723e-13,6.547586398e-14,6.154740509e-14,1.178367267e-13,1.128490387e-13,5.014743432e-14,9.001695973e-14,7.011434557e-14,5.251224917e-14,3.567672237e-14,7.589713326e-14,3.760355303e-14,6.781841823e-14,1.30927567e-13,3.372961018e-14,1.058072759e-13,8.362082599e-14,6.856099598e-14,1.021715511e-13,8.95165908e-14,4.616863945e-14,6.598833387e-14,4.133229499e-14,9.471024109e-14,1.136318378e-13,1.017558073e-13,1.084505555e-13,5.24598773e-14,5.835132474e-14,6.127693836e-14,1.116507078e-13,2.373040639e-13,1.387520409e-13,9.867271601e-14,9.34873213e-14,1.741988885e-13
393808629.44162434,6.817725735e-14,1.233560867e-13,1.022381629e-13,6.753261236e-14,9.037378684e-14,8.028860841e-14,1.3745312e-13,8.024884339e-14,7.969559661e-14,2.82133536e-13,8.975294466e-14,8.534713852e-14,9.94404707e-14,6.826498483e-14,1.321599463e-13,6.266316537e-14,1.00574338e-13,1.513594219e-13,6.472268396e-14,1.623117786e-13,4.01004655e-14,9.455280965e-14,6.01498175e-14,4.328042372e-14,1.056529264e-13,4.103184379e-14,7.396030923e-14,1.004274457e-13,3.78816293e-14,5.079467387e-14,1.172072477e-13,1.532537365e-13,7.495939105e-14,6.68520056e-14,1.182296599e-13,6.590885799e-14,7.727547566e-14,1.010081424e-13,4.940175421e-14,8.506453556e-14,7.211736595e-14,5.533977825e-14,5.898164188e-14,3.114357974e-14,4.175609814e-14,9.445718211e-14,6.435850646e-14,5.63033269e-14,5.737469607e-14,1.245272607e-13,7.925872625e-14,1.331026514e-13,5.937836498e-14,5.542977728e-14,8.041663879e-14,5.460660523e-14,7.115153857e-14,5.860774572e-14,1.04189095e-13,5.030289935e-14,1.254192669e-13,6.84802261e-14,6.497536357e-14,1.18748795e-13,1.13478433e-13,5.132379435e-14,8.272501819e-14,7.596983345e-14,5.069028981e-14,3.371758378e-14,7.565525707e-14,3.663100862e-14,6.814133605e-14,1.342080683e-13,3.220221477e-14,1.040197447e-13,7.559454337e-14,7.036878718e-14,9.754297887e-14,8.644565396e-14,4.872516247e-14,6.437625944e-14,4.411250977e-14,9.590837592e-14,1.064529235e-13,1.006015507e-13,1.030510374e-13,5.515740826e-14,5.36865214e-14,6.051632668e-14,1.14935396e-13,2.358917257e-13,1.418348617e-13,9.89189946e-14,9.159474859e-14,1.628029584e-13
393809644.67005074,6.939528378e-14,1.313876931e-13,1.009166226e-13,6.926788406e-14,8.619090202e-14,8.669628505e-14,1.391650799e-13,8.384264407e-14,8.454697692e-14,2.794913737e-13,9.541246203e-14,7.85773252e-14,9.763744227e-14,6.820121541e-14,1.279608235e-13,6.152092081e-14,1.017325714e-13,1.452140597e-13,6.312078979e-14,1.611265296e-13,3.915719596e-14,9.118967727e-14,6.177151729e-14,4.201687678e-14,1.112370312e-13,4.41860352e-14,7.551636496e-14,9.92411743e-14,3.820402053e-14,5.160269983e-14,1.169242689e-13,1.49050604e-13,7.85055775e-14,6.365820231e-14,1.205619676e-13,6.905671775e-14,7.321595186e-14,9.776067343e-14,5.020173062e-14,8.399773551e-14,6.734542616e-14,5.262158684e-14,5.392291685e-14,3.024402918e-14,3.979799059e-14,1.044750172e-13,6.388090994e-14,5.509484841e-14,5.796594396e-14,1.269282667e-13,8.042893027e-14,1.376302303e-13,6.238680912e-14,5.508875117e-14,8.041282458e-14,5.674340661e-14,6.989654661e-14,5.638409527e-14,1.054845323e-13,5.199571562e-14,1.246362514e-13,7.14864339e-14,6.794744906e-14,1.195273652e-13,1.139464757e-13,5.326472225e-14,7.490041999e-14,8.16351963e-14,4.854343716e-14,3.531759975e-14,7.444025657e-14,3.575533998e-14,6.783855569e-14,1.364923103e-13,3.221828486e-14,1.012070757e-13,6.739868578e-14,7.211989981e-14,9.417749694e-14,8.526321781e-14,5.128747184e-14,7.303610388e-14,4.714718966e-14,9.652600179e-14,9.857984863e-14,9.862436555e-14,9.659046006e-14,6.152924322e-14,4.858379035e-14,5.954382519e-14,1.171384966e-13,2.329857755e-13,1.436107299e-13,9.874936276e-14,8.880626471e-14,1.509870915e-13
